55,"JoJo's Bizarre Adventure: Part 4--Diamond Is Unbreakable, Vol. 1 - JoJo's Bizarre Adventure: Part 4--Diamon 1 (Hardback)",Hirohiko Araki,12.99,3,10,9781974706525.jpg,"A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!The legendaryShonen Jumpseries is now available in deluxe hardcover editions featuring color pages!JoJo's Bizarre Adventureis a groundbreaking manga famous for its outlandish characters, wild humor and frenetic battles.In April 1999, Jotaro Kujo travels to a town in Japan called Morioh to find a young man named Josuke Higashikata, the secret love child of his grandfather, Joseph Joestar. Upon finding him, Jotaro is surprised to learn that Josuke also possesses a Stand. After their strange meeting, the pair team up to investigate the town's proliferation of unusual Stands!",376,2347,7.54,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974706525.jpg
56,Ibitsu (Paperback),Haruto Ryo,14.99,5,10,9781975353315.jpg,"There's an urban legend that says late at night, sometimes a
young girl dressed in gothic lolita clothing will appear by garbage dumps to ask
a question. Any who answer will, without fail, die a twisted death. And tonight,
another",320,210,1.3,https://cdn.waterstones.com/bookjackets/large/9781/9753/9781975353315.jpg
57,"Bleach (3-in-1 Edition), Vol. 1: Includes vols. 1, 2 & 3 - Bleach (3-in-1 Edition) 1 (Paperback)",Tite Kubo,9.99,1,10,9781421539928.jpg,"Containing volumes 1, 2 and 3 of Bleach. Ichigo Kurosaki has always been able to see ghosts, but this ability doesn't change his life nearly as much as his close encounter with Rukia Kuchiki, a Soul Reaper and member of the mysterious Soul Society. While fighting a Hollow, an evil spirit that preys on humans who display psychic energy, Rukia attempts to lend Ichigo some of her powers so that he can save his family; but much to her surprise, Ichigo absorbs every last drop of her energy. Now a full-fledged Soul Reaper himself, Ichigo quickly learns that the world he inhabits is one full of dangerous spirits, and along with Rukia--who is slowly regaining her powers--it's Ichigo's job to protect the innocent from Hollows and help the spirits themselves find peace. The paranormal action-adventure begins now!",576,3458,4.76,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421539928.jpg
58,"Tokyo Ghoul, Vol. 3 - Tokyo Ghoul 3 (Paperback)",Sui Ishida,8.99,1,10,9781421580388.jpg,"Ghouls live among us, the same as normal people in every way - except their craving for human flesh. Ken Kaneki is an ordinary college student until a violent encounter turns him into the first half-human half-ghoul hybrid. Trapped between two worlds, he must survive Ghoul turf wars, learn more about Ghoul society and master his new powers.Kaneki is still trying to get used to his new life when Commission of Counter Ghoul agents Mado and Amon start sniffing around for Hinami. Kaneki and Touka are going to have to get them off her tail and fast. No easy task now that Kaneki's got to bring humans and Ghouls to a rapid truce at the same time.",192,2314,10,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421580388.jpg
59,"My Hero Academia: Vigilantes, Vol. 1 - My Hero Academia: Vigilantes 1 (Paperback)",Hideyuki Furuhashi,6.99,2,10,9781974701599.jpg,"In the world ofMy Hero Academia, not everyone needs a license to fight for justice!In a superpowered society, there is nothing ordinary about evil anymore. Heroes, trained and licensed to protect and defend the public against supervillains, stand above all the rest. However, not everyone can be an official hero, and there are those who would use their powers to serve the people without legal sanction. But do they fight for justice in the shadows or for reasons known only to themselves? Whatever they fight for, they are called...vigilantes.Koichi Haimawari couldn't make the cut to become an official hero, so he uses his modest Quirk to do good deeds in his spare time. Then one day, a fateful encounter with some local thugs leads him to team up with two other unlikely heroes. None of them really know what they're doing, but they've got the courage-or foolishness-to try. But they soon discover fighting evil takes more than just being brave...A dark comedy set in the world of the hit Shonen Jump superhero seriesMy Hero Academia.",208,123,6.78,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974701599.jpg
60,"My Hero Academia, Vol. 10 - My Hero Academia 10 (Paperback)",Kohei Horikoshi,6.99,4,10,9781421594378.jpg,"Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.What would the world be like if 80 percent of the population manifested superpowers called ""Quirks""? Heroes and villains would be battling it out everywhere! Being a hero would mean learning to use your power, but where would you go to study? The Hero Academy of course! But what would you do if you were one of the 20 percent who were born Quirkless?The League of Villains has kidnapped Bakugo, and the resulting negative publicity has thrown U.A. into a huge uproar. With the public's trust in heroes threatened, the faculty convenes to figure out what to do. But Midoriya and the students of Class 1-A have plans of their own-an operation to rescue Bakugo that could get them thrown out of school!* Fun, action-packed story that takes inspiration from American superhero comics.* Releases 4 times a year for 11+ volumes. Series is ongoing.* New York Times best seller list for multiple weeks with each new release.* Serialized inShonen Jumpdigital magazine.* Series already has a large following online.",192,3445,3.98,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421594378.jpg
61,"JoJo's Bizarre Adventure: Part 4--Diamond Is Unbreakable, Vol. 3 - JoJo's Bizarre Adventure: Part 4--Diamon 3 (Hardback)",Hirohiko Araki,12.99,3,10,9781974708093.jpg,"A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!The legendary Shonen Jump series is now available in deluxe hardcover editions featuring color pages! JoJo's Bizarre Adventure is a groundbreaking manga famous for its outlandish characters, wild humor and frenetic battles.Let's go eat some Italian food! Josuke and the gang find themselves in hot water in a brand-new Italian restaurant thanks to its overly aggressive chef. Is he an enemy Stand user or just a foodie gone off the deep end? Plus, Josuke discovers that someone has been spying on every known Stand user in Morioh right before his absentee father, Joseph Joestar, comes to town, and the gang has to contend with Rohan Kishibe, a local mangaka who is a really bizarre individual!",386,122,4.72,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974708093.jpg
62,"One-Punch Man, Vol. 2 - One Punch Man 2 (Paperback)",One,6.99,5,10,9781421585659.jpg,"Nothing about Saitama passes the eyeball test when it comes to superheroes, from his lifeless expression to his bald head to his unimpressive physique. However, this average-looking guy has a not-so-average problem - he just can't seem to find an opponent strong enough to take on! He's easily taken out a number of monsters, including a crabby creature, a malicious mosquito girl and a muscly meathead. But his humdrum life takes a drastic turn when he meets Genos - a cyborg who wants to uncover the secret behind his strength!",200,12,8.32,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421585659.jpg
63,"Demon Slayer: Kimetsu no Yaiba, Vol. 2 - Demon Slayer: Kimetsu no Yaiba 2 (Paperback)",Koyoharu Gotouge,6.99,5,10,9781974700530.jpg,"Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!In Taisho-era Japan, Tanjiro Kamado is a kindhearted boy who makes a living selling charcoal. But his peaceful life is shattered when a demon slaughters his entire family. His little sister Nezuko is the only survivor, but she has been transformed into a demon herself! Tanjiro sets out on a dangerous journey to find a way to return his sister to normal and destroy the demon who ruined his life.During final selection for the Demon Slayer Corps, Tanjiro faces a disfigured demon and uses the techniques taught by his master, Urokodaki! As Tanjiro begins to walk the path of the Demon Slayer, his search for the demon who murdered his family leads him to investigate the disappearances of young girls in a nearby town.",192,123,6.98,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974700530.jpg
64,"Pokemon Adventures (Red and Blue), Vol. 1 - Pokemon 1 (Paperback)",Hidenori Kusaka,6.99,3,10,9781421530543.jpg,"All your favorite Pokemon game characters jump out of the screen into the pages of this action-packed manga! Red doesn't just want to train Pokemon, he wants to be their friend too. Bulbasaur and Poliwhirl seem game. But independent Pikachu won't be so easy to win over! And watch out for Team Rocket, Red... They only want to be your enemy!",200,43,7.54,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421530543.jpg
65,"Naruto, Vol. 1 - Naruto 1 (Paperback)",Masashi Kishimoto,6.99,4,10,9781569319000.jpg,"Naruto is a ninja-in-training with a need for attention, a knack for mischief, and sealed within him, a strange, formidable power. His antics amuse his instructor Kakashi and irritate his teammates, intense Sasuki and witty Sakura, but Naruto is serious about becoming the greatest ninja in the village of Konohagakure!In another world, ninja are the ultimate power - and in the village of Konohagakure live the stealthiest ninja in the world. But twelve years ago Konohagakure was attacked by a fearsome threat - a nine-tailed fox demon which claims the life of the Hokage, the village champion. Today, peace has returned, and a troublemaking orphan named Uzumaki Naruto is struggling to graduate from the Ninja Academy. His goal: to become the next Hokage. But unknown to Naruto and his classmates, within him is a terrifying force...",192,654,1.3,https://cdn.waterstones.com/bookjackets/large/9781/5693/9781569319000.jpg
66,"Tokyo Ghoul: re, Vol. 1 - Tokyo Ghoul: re 1 (Paperback)",Sui Ishida,8.99,1,10,9781421594965.jpg,"The Commission of Counter Ghoul is the only organization fighting the Ghoul menace, and they will use every tool at their disposal to protect humanity from its ultimate predator. Their newest weapon in this hidden war is an experimental procedure that implants human investigators with a Ghoul's Kagune, giving them Ghoul powers and abilities. But both the procedure and the newly formed Qs Squad are untested. Will they become heroes...or monsters?! Haise Sasaki has been tasked with teaching Qs Squad how to be outstanding Investigators, but his assignment is complicated by the troublesome personalities of his subordinates and his own uncertain grasp of his Ghoul powers. Can he pull this ragtag group together as a team, or will Qs Squad's first assignment be their last?",224,234,4.76,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421594965.jpg
67,Sailor Moon Vol. 1 (Paperback),Naoko Takeuchi,9.99,1,10,9781935429746.jpg,"The first instalment of a magical adventure series that sees girls fighting evil! Usagi Tsukino is a normal girl until she meets up with Luna, a talking cat, who tells her that she is Sailor Moon. As Sailor Moon, Usagi must fight evils and enforce justice, in the name of the Moon and the mysterious Moon Princess. She meets other girls destined to be Sailor Senshi (Sailor Scouts), and together, they fight the forces of evil!",248,755,10,https://cdn.waterstones.com/bookjackets/large/9781/9354/9781935429746.jpg
68,"My Hero Academia: School Briefs, Vol. 1: Parents' Day - My Hero Academia: School Briefs 1 (Paperback)",Anri Yoshi,6.99,1,10,9781974704866.jpg,"Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.Prose short stories featuring the everyday school lives of My Hero Academia's fan-favorite characters.The U.A. High School hero course teaches young hopefuls everything they need to become heroes. Between killer events like the sports festival and internships, there's even parents' day! That's when all the kids get the chance to show their parents what they're made of!",240,984,6.78,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974704866.jpg
69,All You Need is Kill (manga): 2-in-1 Edition - All You Need is Kill (manga) 1 (Paperback),Takeshi Obata,9.99,1,10,9781421576015.jpg,"When the alien Mimics invade, Keiji Kiriya is just one of many recruits shoved into a suit of battle armor called a Jacket and sent out to kill. Keiji dies on the battlefield, only to be reborn each morning to fight and die again and again. On his fifth iteration, he gets a message from a mysterious ally - the female soldier known as the Full Metal Bitch. Is she the key to Keiji's escape or his final death?",550,2347,3.98,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421576015.jpg
70,"My Hero Academia, Vol. 13 - My Hero Academia 13 (Paperback)",Kohei Horikoshi,6.99,1,10,9781421598031.jpg,"Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.What would the world be like if 80 percent of the population manifested superpowers called ""Quirks""? Heroes and villains would be battling it out everywhere! Being a hero would mean learning to use your power, but where would you go to study? The Hero Academy of course! But what would you do if you were one of the 20 percent who were born Quirkless?The students of Class 1-A have reached another milestone-the Provisional Licensing Exam. After making it through the first part of the test, they ready themselves for the next phase, which takes place in a simulated disaster area. Midoriya and his friends have to rescue as many victims as they can, and although the students of rival Shiketsu High are technically supposed to be helping, competition between them is fierce and even dangerous! As the scenario unfolds and actual villains arrive to shake things up, the U.A. students will have to find new ways to work with each other and make use of their Quirks.Fun, action-packed story that takes inspiration from American superhero comics.",192,210,4.72,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421598031.jpg
71,"Dragon Ball Super, Vol. 3 - Dragon Ball Super 3 (Paperback)",Akira Toriyama,6.99,2,10,9781421599465.jpg,"Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!Ever since Goku became Earth's greatest hero and gathered the seven Dragon Balls to defeat the evil Boo, his life on Earth has grown a little dull. But new threats loom overhead, and Goku and his friends will have to defend the planet once again in this continuation of Akira Toriyama's best-selling series, Dragon Ball!With the Universe 6 and 7 Invitational Fighting Tournament over, Goku and his friends return to their normal lives. That is, until Future Trunks suddenly appears to warn everyone of a new threat-Goku Black, a mysterious warrior who looks like Goku but isn't him! He's a monster who has wiped out most of Earth and all of the Gods of Destruction and Lords of Lords from all twelve universes. Who is this mysterious man, and will Goku and his friends be able to stop him?!A continuation of Akira Toriyama's groundbreaking, iconic, best-selling series,Dragon Ball, written by Toriyama himself!",208,3458,8.32,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421599465.jpg
72,"My Hero Academia, Vol. 18 - My Hero Academia 18 (Paperback)",Kohei Horikoshi,6.99,2,10,9781974704378.jpg,"Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.What would the world be like if 80 percent of the population manifested superpowers called ""Quirks""? Heroes and villains would be battling it out everywhere! Being a hero would mean learning to use your power, but where would you go to study? The Hero Academy of course! But what would you do if you were one of the 20 percent who were born Quirkless?Midoriya is in the fight of his life-an all-out battle with Overhaul, who has unleashed all of his terrifying power. Midoriya is matching it with his own power, pushing One For All to 100 percent. Only by relying on Eri's restoration Quirk can he hope to take down Overhaul. If Midoriya manages to walk away from this fight, his life will never be the same again...",192,2314,6.98,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974704378.jpg
73,"The Promised Neverland, Vol. 14 (Paperback)",Posuka Demizu,6.99,1,10,9781974710164.jpg,"The children of the Grace Field House orphanage must escape a macabre fate before it's too late.Life at Grace Field House is good for Emma and her fellow orphans. While the daily studying and exams they have to take are tough, their loving caretaker provides them with delicious food and plenty of playtime. But perhaps not everything is as it seems...In order to save a dying family member, Emma leads a small group of children into a demon farm in order to steal some medicine. This risky mission will require smarts, stealth and a bit of luck. Meanwhile, a mysterious group of humans is destroying the farms one by one. What is their secret?",200,123,7.54,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974710164.jpg
74,"My Hero Academia, Vol. 11 - My Hero Academia 11 (Paperback)",Kohei Horikoshi,6.99,2,10,9781421595832.jpg,"Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.What would the world be like if 80 percent of the population manifested superpowers called ""Quirks""? Heroes and villains would be battling it out everywhere! Being a hero would mean learning to use your power, but where would you go to study? The Hero Academy of course! But what would you do if you were one of the 20 percent who were born Quirkless?Bakugo's abduction by the League of Villains was a carefully calculated move designed to draw out the Heroes-All Might in particular-and destroy them. Midoriya and his friends set out on a rescue mission that eventually pulls in not only All Might but also several other heroes! The casualties mount, until at last the mastermind of the plot appears-the only villain powerful enough to go head-to-head with All Might and possibly win...All For One!Fun, action-packed story that takes inspiration from American superhero comics.",208,3445,1.3,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421595832.jpg
75,"Komi Can't Communicate, Vol. 2 - Komi Can't Communicate 2 (Paperback)",Tomohito Oda,6.99,3,10,9781974707133.jpg,"The journey to 100 friends begins with a single conversation.Socially anxious high school student Shoko Komi's greatest dream is to make some friends, but everyone at school mistakes her crippling social anxiety for cool reserve! With the whole student body keeping their distance and Komi unable to utter a single word, friendship might be forever beyond her reach.It's time for the national health exam at Itan High, and the excitement of eye exams and height measurements have fanned the flames of competition for plain jane Makeru Yadano. She's determined to beat the class idol Komi in the health test, and Komi's total obliviousness to their impassioned duel just feeds Makeru's determination. As the epic battle heats up, how will Komi handle her first rival when she's barely made her first friends?!",192,122,4.76,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974707133.jpg
76,"The Promised Neverland, Vol. 1 - The Promised Neverland 1 (Paperback)",Kaiu Shirai,6.99,4,10,9781421597126.jpg,"The children of the Grace Field House orphanage have their happy lives upended when they find out they're being raised to be fed to demons. Can they escape their fate before it's too late?Life at Grace Field House has been good for Emma and her fellow orphans. While the daily studying and exams they have to take are tough, their loving caretaker provides them with delicious foods and plenty of playtime. But perhaps not everything is as it seems...Emma, Norman and Ray are the brightest kids at the Grace Field House orphanage. And under the care of the woman they refer to as ""Mom,"" all the kids have enjoyed a comfortable life. Good food, clean clothes and the perfect environment to learn-what more could an orphan ask for? One day, though, Emma and Norman uncover the dark truth of the outside world they are forbidden from seeing.Shonen Jump's big hit of 2017, a masterful suspense story illustrated by up-and-coming artist Posuka Demizu.* Releases 2 times a year for 2+ volumes. Series is ongoing.* Art show in Japan featuring Posuka Demizu's art in December 2016.* Weekly simultaneous serialization in VIZ Media'sWeekly Shonen Jumpdigital magazine.* Will appeal to fans of mainstream Shonen Jump series likeAssassination ClassroomandDeath Note.",192,12,10,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421597126.jpg
77,"Jujutsu Kaisen, Vol. 1 - Jujutsu Kaisen 1 (Paperback)",Gege Akutami,6.99,3,10,9781974710027.jpg,"Yuji Itadori is resolved to save the world from cursed demons, but he soon learns that the best way to do it is to slowly lose his humanity and become one himself!In a world where demons feed on unsuspecting humans, fragments of the legendary and feared demon Ryoma Sukuna were lost and scattered about. Should any demon consume Sukuna's body parts, the power they gain could destroy the world as we know it. Fortunately, there exists a mysterious school of Jujutsu Sorcerers who exist to protect the precarious existence of the living from the undead!Yuji Itadori is high schooler who spends his days visiting his bedridden grandfather. Although he looks like your average teenager, his immense physical strength is something to behold! Every sports club wants him to join, but Itadori would rather hang out with the school outcasts in the Occult Club. One day, the club manages to get their hands on a sealed cursed object, but little do they know the terror they'll unleash when they break the seal...",192,123,6.78,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974710027.jpg
78,"Blue Exorcist, Vol. 23 - Blue Exorcist 23 (Paperback)",Kazue Kato,6.99,3,10,9781974711727.jpg,"Rin and his exorcist classmates are caught in a secret war against the forces of darkness.Raised by Father Fujimoto, a famous exorcist, Rin Okumura never knew his real father. One day a fateful argument with Father Fujimoto forces Rin to face a terrible truth - the blood of the demon lord Satan runs in Rin's veins! Rin swears to defeat Satan, but doing that means entering the mysterious True Cross Academy and becoming an exorcist himself.The tragic story of what happened to Rin and Yukio's mother, Yuri Egin, continues to unfold. Yuri and Father Fujimoto were once up-and-coming young Exorcists involved in Section 13's extensive operation to research elixirs of immortality and develop clones to house the spirits of demons. The project seemed to be moving ahead until the unexpected manifestation of a demonic spirt into one of the clone bodies. And not just any demon-the most powerful demon of all: Satan!",210,43,3.98,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974711727.jpg
79,"Pokemon Adventures (Red and Blue), Vol. 2 - Pokemon 2 (Paperback)",Hidenori Kusaka,6.99,5,10,9781421530550.jpg,"Red's Pokemon training journey is full of exciting challenges... Join Red as he competes with his rival Blue, travels through the dangerous Safari Zone, battles gym leaders for badges, and discovers the secret of a mysterious Eevee! And watch out for Team Rocket, Red... They're hunting you!",200,654,4.72,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421530550.jpg
80,"JoJo's Bizarre Adventure: Part 4--Diamond Is Unbreakable, Vol. 2 - JoJo's Bizarre Adventure: Part 4--Diamon 2 (Hardback)",Hirohiko Araki,12.99,1,10,9781974708086.jpg,"A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!The legendary Shonen Jump series is now available in deluxe hardcover editions featuring color pages! JoJo's Bizarre Adventure is a groundbreaking manga famous for its outlandish characters, wild humor and frenetic battles.Jotaro Kujo discovers a lead on the stolen bow and arrow, but is it too late to stop the thief? While Jotaro is investigating that lead, Josuke Higashikata and Koichi Hirose find a new ally in...Okuyasu?! The bully wants to mend his ways after the death of his brother, and the first step is going to school with Jotaro and Koichi. Plus, Yukako Yamagishi enters the scene, and she's got love on her mind and anger in her heart. Will Koichi survive his first brush with true love?",400,234,8.32,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974708086.jpg
81,"Naruto (3-in-1 Edition), Vol. 3: Includes vols. 7, 8 & 9 - Naruto (3-in-1 Edition) 3 (Paperback)",Masashi Kishimoto,9.99,1,10,9781421539911.jpg,"Containing volumes 7, 8 and 9 of Naruto! Naruto, Sasuke and Sakura passed the written portion of the Chunin Exam, but that was only the beginning! Now in the thick of the exam's second phase, held in the aptly named Forest of Death, instructor Mitarashi Anko has promised to cut the number of advancing teams by half. And a mysterious predator in their midst is after Sasuke!",600,755,6.98,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421539911.jpg
82,"Dr. STONE, Vol. 1 - Dr. STONE 1 (Paperback)",Riichiro Inagaki,6.99,2,10,9781974702619.jpg,"Imagine waking to a world where every last human has been mysteriously turned to stone...One fateful day, all of humanity turned to stone. Many millennia later, Taiju frees himself from the petrification and finds himself surrounded by statues. The situation looks grim-until he runs into his science-loving friend Senku! Together they plan to restart civilization with the power of science!When every human on Earth is turned to stone by a mysterious phenomenon, high-schooler Taiju is also petrified the moment he's about to confess to his high-school crush. Flash forward several thousands of years later, Taiju awakens and joins up with his friend Senku, who has ambitious dreams. His plan: to restart civilization from square one with the power of science!",200,984,7.54,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974702619.jpg
83,"Dragon Ball Super, Vol. 6 - Dragon Ball Super 6 (Paperback)",Akira Toriyama,6.99,4,10,9781974705207.jpg,"Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!Ever since Goku became Earth's greatest hero and gathered the seven Dragon Balls to defeat the evil Boo, his life on Earth has grown a little dull. But new threats loom overhead, and Goku and his friends will have to defend the planet once again in this continuation of Akira Toriyama's best-selling series, Dragon Ball!The Zen Exhibition Match continues and all of the Gods of Destruction seem to really want a piece of Beerus. But the Lords of Everything quickly grow bored of the chaos and opt for a much simpler exhibition match: Goku vs. Toppo from Universe 11. Toppo is strong! So much so that even Goku struggles against him. And Toppo isn't even Universe 11's strongest warrior! That title belongs to Jiren. With the Tournament of Power looming in the near future, Universe 7 already seems to be at a huge disadvantage! Will they be able to put together a team in time to overcome this gap in power?!",192,2347,1.3,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974705207.jpg
84,"The Legend of Zelda: Twilight Princess, Vol. 6 - The Legend of Zelda: Twilight Princess 6 (Paperback)",Akira Himekawa,6.99,3,10,9781974711635.jpg,"Link must defeat evil at every turn in his perilous quest to help Princess Zelda!Once upon a time, wizards tried to conquer the Sacred Realm of Hyrule. The Spirits of Light sealed the wizards' power within the Shadow Crystal and banished them to the Twilight Realm beyond the Mirror of Twilight. Now, an evil menace is trying to find Midna, Princess of the Twilight Realm, and the fragments of the Shadow Crystal to gain the power to rule over both the Twilight Realm and the World of Light.Link and Midna head for Snowpeak to find the pieces of the Mirror of Shadow which they will need to defeat the evil Ganondorf. Link has fought and defeated many terrible foes in his quest to save Hyrule and the Twilight Realm, but Midna now begins to worry that all that Link has seen and his obsession with power are changing him. What will Link do if his greatest enemy turns out to be...himself?",160,210,4.76,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974711635.jpg
85,Mob Psycho 100 Volume 1 (Paperback),One,9.99,5,10,9781506709871.jpg,,200,3458,10,https://cdn.waterstones.com/bookjackets/large/9781/5067/9781506709871.jpg
86,The Legend of Zelda: Majora's Mask / A Link to the Past -Legendary Edition- - The Legend of Zelda: Legendary Edition (Paperback),Akira Himekawa,12.99,5,10,9781421589619.jpg,"The Legend of Zelda: Legendary Edition contains two volumes of the beloved The Legend of Zelda manga series, presented in a deluxe format featuring new covers and color art pieces by Akira Himekawa. The battle for Hyrule and the Sacred Realm has begun! A young boy named Link must defeat evil on his long, perilous quest to find the spiritual stones that hold the key to the Triforce, and deliver them to Zelda, princess of the land of Hyrule. It's not easy being a hero in the realm of Hyrule, but Link discovers that sometimes it's even tougher on those around him. He'll need the power of the Triforce to save his friends and family from threats posed by the mysterious Skull Kid and the treacherous Agahnim.",402,2314,6.78,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421589619.jpg
87,"My Hero Academia: Vigilantes, Vol. 3 - My Hero Academia: Vigilantes 3 (Paperback)",Hideyuki Furuhashi,6.99,3,10,9781974702572.jpg,"In a superpowered society, there is nothing ordinary about evil anymore. Heroes, trained and licensed to protect and defend the public against supervillains, stand above all the rest. Not everyone can be a hero, however, and there are those who would use their powers to serve the people without legal sanction. But do they fight for justice in the shadows, or for reasons known only to themselves? Whatever they fight for, they are called...vigilantes.When you're not a licensed hero, sometimes you need all the help you can get. For Koichi, unexpected-but not entirely unwelcome-assistance comes in the form of Makoto Tsukauchi, one of Koichi's friends at school. Makoto's got a self-confident vibe that makes Pop Step more than a little anxious and...jealous? Meanwhile, out in the streets of the Naruhata district, the scheming bee user Hachisuka continues her distribution of the ""instant villain"" drug, Trigger...",208,123,3.98,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974702572.jpg
88,"Fullmetal Alchemist (3-in-1 Edition), Vol. 3: Includes vols. 7, 8 & 9 - Fullmetal Alchemist (3-in-1 Edition) 3 (Paperback)",Hiromu Arakawa,9.99,4,10,9781421540207.jpg,"Containing volumes 7, 8 and 9 of Fullmetal Alchemist. Where did Alphonse Elric go during the few short minutes he was wiped from existence, body and soul? From a secret lair in the city of Dublith, a group of outcasts kidnaps Alphonse to find the alchemical secrets of his creation! It's up to Ed (and a certain housewife) to go into the Devil's Nest and rescue his brother. But the criminals of the Devil's Nest aren't exactly human either. Now, Al must fight a homunculus - an artificial human being - and the streets of Dublith will run red with blood...",576,3445,4.72,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421540207.jpg
89,"Assassination Classroom, Vol. 3 - Assassination Classroom 3 (Paperback)",Yusei Matsui,6.99,1,10,9781421576091.jpg,"Ever caught yourself screaming, I could just kill that teacher? What would it take to justify such antisocial behavior and weeks of detention? Especially if he's the best teacher you've ever had? Giving you an F on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth - unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense! Okay, now that you're committed... How are you going to pull this off? What does your pathetic class of misfits have at their disposal to combat Teach's alien technology, bizarre powers and...tentacles?!",192,122,8.32,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421576091.jpg
90,"Tokyo Ghoul, Vol. 5 - Tokyo Ghoul 5 (Paperback)",Sui Ishida,8.99,1,10,9781421580401.jpg,"Ghouls live among us, the same as normal people in every way-except their craving for human flesh. Ken Kaneki is an ordinary college student until a violent encounter turns him into the first half-human half-ghoul hybrid. Trapped between two worlds, he must survive Ghoul turf wars, learn more about Ghoul society and master his new powers.Kaneki, Nishio, and Touka struggle to work together to rescue their human friend Kimi while Ghoul Investigator deaths skyrocket in Wards 9 through 12. When reinforcements are called in on both sides, the stakes are suddenly higher than ever.",200,12,6.98,https://cdn.waterstones.com/bookjackets/large/9781/4215/9781421580401.jpg
91,The Seven Deadly Sins 1 (Paperback),Nakaba Suzuki,9.99,1,10,9781612629216.jpg,"This new manga series takes readers to the land of Britannia, a picturesque country ruled by the benevolent King Lyonnesse - or at least it was, until the king's guard assassinated him and started a full-blown Holy War! Now the king's only daughter Elizabeth must seek the aid of the dreaded warriors, the Seven Deadly Sins. Wrongly framed and sent into exile, they're now the princess's only hope to free the kingdom from the grip of the villainous Holy Knights!",192,123,7.54,https://cdn.waterstones.com/bookjackets/large/9781/6126/9781612629216.jpg
92,"The Way of the Househusband, Vol. 1 - The Way of the Househusband 1 (Paperback)",Kousuke Oono,8.99,1,10,9781974709403.jpg,"It's a day in the life of your average househusband-if your average househusband is the legendary yakuza ""the Immortal Dragon""!A former yakuza legend leaves it all behind to become your everyday househusband. But it's not easy to walk away from the gangster life, and what should be mundane household tasks are anything but!He was the fiercest member of the yakuza, a man who left countless underworld legends in his wake. They called him ""the Immortal Dragon."" But one day he walked away from it all to walk another path-the path of the househusband! The curtain rises on this cozy yakuza comedy!",160,43,1.3,https://cdn.waterstones.com/bookjackets/large/9781/9747/9781974709403.jpg
